iter	Passed	Remaining
905	60925	6321
906	61001	6254
907	61056	6186
908	61121	6118
909	61183	6051
910	61243	5983
911	61298	5914
912	61359	5846
913	61429	5780
914	61492	5712
915	61570	5646
916	61664	5581
917	61731	5514
918	61796	5446
919	61862	5379
920	61926	5311
921	61992	5244
922	62058	5177
923	62109	5108
924	62201	5043
925	62260	4975
926	62324	4907
927	62398	4841
928	62481	4775
929	62537	4707
930	62590	4638
931	62662	4571
932	62758	4506
933	62844	4440
934	62907	4373
935	62961	4305
936	63026	4237
937	63098	4170
938	63158	4102
939	63217	4035
940	63274	3967
941	63337	3899
942	63423	3833
943	63535	3769
944	63617	3702
945	63694	3635
946	63782	3569
947	63854	3502
948	63940	3436
949	64000	3368
950	64074	3301
951	64140	3233
952	64268	3169
953	64387	3104
954	64457	3037
955	64512	2969
956	64584	2901
957	64651	2834
958	64716	2766
959	64775	2698
960	64834	2631
961	64892	2563
962	64944	2495
963	64993	2427
964	65053	2359
965	65136	2292
966	65212	2225
967	65320	2159
968	65380	2091
969	65446	2024
970	65510	1956
971	65573	1888
972	65629	1821
973	65687	1753
974	65744	1685
975	65800	1618
976	65917	1551
977	65985	1484
978	66053	1416
979	66125	1349
980	66202	1282
981	66297	1215
982	66364	1147
983	66431	1080
984	66507	1012
985	66573	945
986	66641	877
987	66696	810
988	66757	742
989	66814	674
990	66882	607
991	66945	539
992	67012	472
993	67068	404
994	67133	337
995	67215	269
996	67307	202
997	67373	135
998	67452	67
999	67545	0
